id,number,started_at,manufactured_at,line,SMMainGroup,product_group,product_material,felt_speed,revs,scrap_rate,sheets,cosmos_flow_inlet,cosmos_flow_outlet,cosmos_flow_diff,cosmos_solids,cosmos_feed_age,tread_roll_pressure,tread_roll_left_nip_pressure,tread_roll_right_nip_pressure,feed_age,cement_batch_setpoint,silica_batch_setpoint,pulp_batch_setpoint,spheres_batch_setpoint,cement_batch_error,silica_batch_error,pulp_batch_error,additive_1_batch_setpoint,additive_1_batch_error,greensheet_test_moisture,agipulper_flow_rate,sludge_rec_flow,machine_cone_1_underflow,cosmos_coat_weight,cosmos_coat_weight_set_point,agipulper_percent_solids,main_vac,innertub_1_5,inner_tub_6_9,flocculent_flow,pulp_freeness,pulp_consistency,silica_sa,silica_40micron,lda_filtration_time,lda_bulk_density,lda_solids,cosmos_cement_sp,cosmos_cement_error,cosmos_silica_sp,cosmos_silica_error,feed_temperature,machine_cone_solids,mor,mor_filled,mor_in_spec,ilb,ilb_filled,ilb_in_spec,cosmos_fracture
395289,864983,12/30/2018 8:03,12/30/2018 8:28,SM3,2000036,Plank,5/16TexturedPlankB4,341.042,3,0,108,0,0,0,0,0,30.90105,30.6559,31.1462,0,860.7,1818,6059.04,0,1.5905,-2.2548,0.1757,104.7,-1.3284,,391.007,105.188,483.679,0,0,21.6039,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395290,864984,12/30/2018 8:03,12/30/2018 8:28,SM3,2000036,Plank,5/16TexturedPlankB4,341.042,3,0,108,0,0,0,0,0,30.90105,30.6559,31.1462,0,860.7,1818,6059.04,0,1.5905,-2.2548,0.1757,104.7,-1.3284,,391.007,105.188,483.679,0,0,21.6039,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395293,692835,12/30/2018 8:19,12/30/2018 8:41,SM2,2002633,5/4Trim,5/4SmoothTrimD16,311.795,8,0,30,104.341,88.9731,15.368,25.8801,20,34.31695,32.8428,35.7911,10.5615,832,882,5419.5,235,-0.1621,-0.2012,-1.1621,44,-1.2168,,647.48,25.0499,994.438,10.0338,10,17.1224,48.6822,25,25,16.6815,378.159,3.664,375.268,83.1,24,228.891,7.11,401,5.0345,171,0.4783,110.143,10.8962,,11.8625,1,,1.2625,1,78
395294,692836,12/30/2018 8:19,12/30/2018 8:41,SM2,2002633,5/4Trim,5/4SmoothTrimD16,311.795,8,0,30,104.341,88.9731,15.368,25.8801,20,34.31695,32.8428,35.7911,10.5615,832,882,5419.5,235,-0.1621,-0.2012,-1.1621,44,-1.2168,,647.48,25.0499,994.438,10.0338,10,17.1224,48.6822,25,25,16.6815,378.159,3.664,375.268,83.1,24,228.891,7.11,401,5.0345,171,0.4783,110.143,10.8962,11.5575,11.5575,1,1.2735,1.2735,1,84
395291,488373,12/30/2018 8:18,12/30/2018 8:41,SM1,2000015,Backer,G2BackerA5,350.722,5,0,66,89.882,88.9249,11.9736,22.5892,20,32.13765,32.6225,31.6528,9.9392,568,1122,3878.5,1571,0.0201,-9.6282,9.1392,60,-0.8919,,383.357,-0.0291,765.804,6.5335,6.5,22.3171,0,0,0,17.0531,378.159,3.664,375.268,83.1,24,228.891,7.11,401,4.9891,171,-0.0169,115.011,0,,7.507,1,,1.148,1,76
395292,488374,12/30/2018 8:18,12/30/2018 8:41,SM1,2000015,Backer,G2BackerA5,350.722,5,0,66,89.882,88.9249,11.9736,22.5892,20,32.13765,32.6225,31.6528,9.9392,568,1122,3878.5,1571,0.0201,-9.6282,9.1392,60,-0.8919,,383.357,-0.0291,765.804,6.5335,6.5,22.3171,0,0,0,17.0531,378.159,3.664,375.268,83.1,24,228.891,7.11,401,4.9891,171,-0.0169,115.011,0,,7.507,1,,1.148,1,76
395295,864989,12/30/2018 8:28,12/30/2018 8:52,SM3,2000036,Plank,5/16TexturedPlankB4,348.212,3,6,108,0,0,0,0,0,30.90565,30.6619,31.1494,0,860.7,1818,6016.67,0,1.2351,-2.8645,-0.1441,104.7,-1.0776,,429.674,100.291,479.461,0,0,21.5986,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395296,864990,12/30/2018 8:28,12/30/2018 8:52,SM3,2000036,Plank,5/16TexturedPlankB4,348.212,3,6,108,0,0,0,0,0,30.90565,30.6619,31.1494,0,860.7,1818,6016.67,0,1.2351,-2.8645,-0.1441,104.7,-1.0776,,429.674,100.291,479.461,0,0,21.5986,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395297,692837,12/30/2018 8:41,12/30/2018 9:04,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.333,7,0,42,104.179,88.7565,15.4229,26.3284,13,32.73375,31.883,33.5845,11.3714,832,890.333,5442,226.667,0.4918,-4.7905,0.326,44,-0.4845,,658.791,27.8645,1012.01,9.9861,10,17.0259,50,25,25,16.7054,378.159,3.664,375.268,83.1,24,228.891,7.11,401,2.4865,171,0.224,109.798,10.8792,12.0795,12.0795,1,1.9295,1.9295,1,72
395298,692838,12/30/2018 8:41,12/30/2018 9:04,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.333,7,0,42,104.179,88.7565,15.4229,26.3284,13,32.73375,31.883,33.5845,11.3714,832,890.333,5442,226.667,0.4918,-4.7905,0.326,44,-0.4845,,658.791,27.8645,1012.01,9.9861,10,17.0259,50,25,25,16.7054,378.159,3.664,375.268,83.1,24,228.891,7.11,401,2.4865,171,0.224,109.798,10.8792,,12.0795,1,,1.9295,1,72
395299,488375,12/30/2018 8:41,12/30/2018 9:05,SM1,2000015,Backer,G2BackerA5,352.294,5,6,67,87.4083,88.7338,11.8712,22.3677,31,32.14305,32.6246,31.6615,9.6504,568,1122,3846,1571,-0.0295,-10.5174,9.6684,60,-1,46.91,380.826,10.1123,753.693,6.399,6.5,22.278,0,0,0,17.0558,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3,171,-0.0368,115.002,0,,7.507,1,,1.148,1,76
395300,488376,12/30/2018 8:41,12/30/2018 9:05,SM1,2000015,Backer,G2BackerA5,352.294,5,6,67,87.4083,88.7338,11.8712,22.3677,31,32.14305,32.6246,31.6615,9.6504,568,1122,3846,1571,-0.0295,-10.5174,9.6684,60,-1,,380.826,10.1123,753.693,6.399,6.5,22.278,0,0,0,17.0558,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3,171,-0.0368,115.002,0,,7.507,1,,1.148,1,76
395303,692839,12/30/2018 9:05,12/30/2018 9:28,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.907,7,0,43,104.012,88.546,15.4658,26.2452,23,32.74055,31.8891,33.592,10.5483,832,882,5442,235,0.5688,0.1558,-2.1268,44,0,61.16,646.438,25.2115,979.571,9.9963,10,17.0517,50,25,25,16.6401,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3.6954,171,-0.6001,110.204,10.9857,,12.0795,1,,1.9295,1,72
395304,692840,12/30/2018 9:05,12/30/2018 9:28,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.907,7,0,43,104.012,88.546,15.4658,26.2452,23,32.74055,31.8891,33.592,10.5483,832,882,5442,235,0.5688,0.1558,-2.1268,44,0,,646.438,25.2115,979.571,9.9963,10,17.0517,50,25,25,16.6401,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3.6954,171,-0.6001,110.204,10.9857,,12.0795,1,,1.9295,1,72
395305,488377,12/30/2018 9:06,12/30/2018 9:28,SM1,2000015,Backer,G2BackerA5,352.432,5,0,66,89.4853,88.5495,12.0755,22.6071,22,32.14425,32.6285,31.66,9.3659,568,1122,3846,1571,-0.3376,-10.1328,9.6771,60,-1,,383.864,9.761,751.072,6.5561,6.5,22.2869,0,0,0,17.0701,378.159,3.664,375.268,83.1,24,228.891,7.11,401,2.6831,171,0.7483,114.996,0,,7.507,1,,1.148,1,76
395306,488378,12/30/2018 9:06,12/30/2018 9:28,SM1,2000015,Backer,G2BackerA5,352.432,5,0,66,89.4853,88.5495,12.0755,22.6071,22,32.14425,32.6285,31.66,9.3659,568,1122,3846,1571,-0.3376,-10.1328,9.6771,60,-1,,383.864,9.761,751.072,6.5561,6.5,22.2869,0,0,0,17.0701,378.159,3.664,375.268,83.1,24,228.891,7.11,401,2.6831,171,0.7483,114.996,0,,7.507,1,,1.148,1,76
395301,864989,12/30/2018 8:52,12/30/2018 9:31,SM3,2000036,Plank,5/16TexturedPlankB4,346.41,3,30,114,0,0,0,0,0,30.89115,30.6407,31.1416,0,860.7,1818,6016.67,0,2.0079,-1.4024,0.1346,104.7,-0.8538,,422.929,101.162,469.882,0,0,22.3162,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395302,864990,12/30/2018 8:52,12/30/2018 9:31,SM3,2000036,Plank,5/16TexturedPlankB4,346.41,3,30,114,0,0,0,0,0,30.89115,30.6407,31.1416,0,860.7,1818,6016.67,0,2.0079,-1.4024,0.1346,104.7,-0.8538,,422.929,101.162,469.882,0,0,22.3162,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395307,692841,12/30/2018 9:28,12/30/2018 9:51,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.681,7,2,42,98.9735,83.635,15.2968,26.242,19,32.7438,31.8911,33.5965,10.4468,832,882,5442,235,-0.3789,0.3607,3.7122,44,-0.1311,,641.565,24.8352,972.349,9.8895,10,17.0401,50,25,25,16.7598,378.159,3.664,375.268,83.1,16,236.698,6.92,401,4.1071,171,0.1362,110.007,11.0296,,12.0795,1,,1.9295,1,72
395308,692842,12/30/2018 9:28,12/30/2018 9:51,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.681,7,2,42,98.9735,83.635,15.2968,26.242,19,32.7438,31.8911,33.5965,10.4468,832,882,5442,235,-0.3789,0.3607,3.7122,44,-0.1311,,641.565,24.8352,972.349,9.8895,10,17.0401,50,25,25,16.7598,378.159,3.664,375.268,83.1,16,236.698,6.92,401,4.1071,171,0.1362,110.007,11.0296,,12.0795,1,,1.9295,1,72
395309,488379,12/30/2018 9:29,12/30/2018 9:51,SM1,2000015,Backer,G2BackerA5,352.338,5,0,66,87.0873,83.418,11.8116,22.8412,19,32.1482,32.6316,31.6648,9.4194,568,1122,3846,1571,0.2099,-10.1013,9.3112,60,-1,,389.11,14.3257,735.355,6.4766,6.5,22.3038,0,0,0,17.0497,378.159,3.664,375.268,83.1,16,236.698,6.92,401,4.3286,171,-0.039,114.986,0,,7.507,1,,1.148,1,76
395310,488380,12/30/2018 9:29,12/30/2018 9:51,SM1,2000015,Backer,G2BackerA5,352.338,5,0,66,87.0873,83.418,11.8116,22.8412,19,32.1482,32.6316,31.6648,9.4194,568,1122,3846,1571,0.2099,-10.1013,9.3112,60,-1,,389.11,14.3257,735.355,6.4766,6.5,22.3038,0,0,0,17.0497,378.159,3.664,375.268,83.1,16,236.698,6.92,401,4.3286,171,-0.039,114.986,0,,7.507,1,,1.148,1,76
395311,864989,12/30/2018 9:32,12/30/2018 9:57,SM3,2000036,Plank,5/16TexturedPlankB4,345.012,3,14,108,0,0,0,0,0,30.8378,30.5676,31.108,0,860.7,1818,6016.67,0,1.1589,-1.795,-0.0746,104.7,-0.9492,37.4,474.782,100.098,485.298,0,0,22.6092,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395312,864990,12/30/2018 9:32,12/30/2018 9:57,SM3,2000036,Plank,5/16TexturedPlankB4,345.012,3,14,108,0,0,0,0,0,30.8378,30.5676,31.108,0,860.7,1818,6016.67,0,1.1589,-1.795,-0.0746,104.7,-0.9492,,474.782,100.098,485.298,0,0,22.6092,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395313,692843,12/30/2018 9:52,12/30/2018 10:14,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,315.194,7,0,42,99.2307,83.7528,15.4779,26.0726,19,32.74325,31.8894,33.5971,10.3581,832,882,5442,235,-0.0881,0.0477,-2.8881,44,-0.2789,61.07,637.151,28.8479,980.352,9.9891,10,17.0679,50,25,25,16.6268,378.159,3.664,375.268,83.1,16,236.698,6.92,401,3.1399,171,-0.0584,109.837,11.0089,,12.0795,1,,1.9295,1,72
395314,692844,12/30/2018 9:52,12/30/2018 10:14,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,315.194,7,0,42,99.2307,83.7528,15.4779,26.0726,19,32.74325,31.8894,33.5971,10.3581,832,882,5442,235,-0.0881,0.0477,-2.8881,44,-0.2789,,637.151,28.8479,980.352,9.9891,10,17.0679,50,25,25,16.6268,378.159,3.664,375.268,83.1,16,236.698,6.92,401,3.1399,171,-0.0584,109.837,11.0089,,12.0795,1,,1.9295,1,72
395315,488381,12/30/2018 9:52,12/30/2018 10:15,SM1,2000015,Backer,G2BackerA5,352.467,5,2,66,84.7478,83.9124,11.7421,22.826,17,32.14975,32.6354,31.6641,9.4208,568,1122,3846,1571,-0.0072,-10.0254,9.7754,60,-1,,385.527,9.9046,724.249,6.4427,6.5,22.2586,0,0,0,16.9497,378.159,3.664,375.268,83.1,16,236.698,6.92,401,4,171,-0.6556,114.972,0,7.7175,7.7175,1,1.3655,1.3655,1,62
395316,488382,12/30/2018 9:52,12/30/2018 10:15,SM1,2000015,Backer,G2BackerA5,352.467,5,2,66,84.7478,83.9124,11.7421,22.826,17,32.14975,32.6354,31.6641,9.4208,568,1122,3846,1571,-0.0072,-10.0254,9.7754,60,-1,,385.527,9.9046,724.249,6.4427,6.5,22.2586,0,0,0,16.9497,378.159,3.664,375.268,83.1,16,236.698,6.92,401,4,171,-0.6556,114.972,0,,7.7175,1,,1.3655,1,62
395317,864989,12/30/2018 9:57,12/30/2018 10:21,SM3,2000036,Plank,5/16TexturedPlankB4,344.984,3,4,108,0,0,0,0,0,30.84545,30.5812,31.1097,0,860.7,1818,6016.67,0,1.7161,-0.9046,0.1299,104.7,-1.0143,,391.192,98.1983,481.449,0,0,21.6038,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395318,864990,12/30/2018 9:57,12/30/2018 10:21,SM3,2000036,Plank,5/16TexturedPlankB4,344.984,3,4,108,0,0,0,0,0,30.84545,30.5812,31.1097,0,860.7,1818,6016.67,0,1.7161,-0.9046,0.1299,104.7,-1.0143,,391.192,98.1983,481.449,0,0,21.6038,0,0,0,0,552.133,3.552,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395319,692845,12/30/2018 10:15,12/30/2018 10:37,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,316.964,7,0,42,103.34,87.785,15.5548,26.2931,13,32.7495,31.894,33.605,10.9919,832,882,5442,235,0.2228,-0.9613,0.0129,44,-0.1363,,643.985,24.8891,950.773,9.9892,10,17.0624,50,25,25,16.6522,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.1747,171,0.5347,110.218,11.1297,,12.0795,1,,1.9295,1,72
395320,692846,12/30/2018 10:15,12/30/2018 10:37,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,316.964,7,0,42,103.34,87.785,15.5548,26.2931,13,32.7495,31.894,33.605,10.9919,832,882,5442,235,0.2228,-0.9613,0.0129,44,-0.1363,,643.985,24.8891,950.773,9.9892,10,17.0624,50,25,25,16.6522,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.1747,171,0.5347,110.218,11.1297,,12.0795,1,,1.9295,1,72
395321,488383,12/30/2018 10:15,12/30/2018 10:38,SM1,2000015,Backer,G2BackerA5,350.154,5,0,67,79.6615,87.7692,11.4632,22.7537,31,32.15285,32.6389,31.6668,9.6695,568,1122,3846,1571,-0.7042,-10.2359,9.8221,60,-1,,388.619,10.4756,715.624,6.3175,6.5,22.176,0,0,0,17.0458,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4.3287,171,-0.2322,115.024,0,,7.7175,1,,1.3655,1,62
395322,488384,12/30/2018 10:15,12/30/2018 10:38,SM1,2000015,Backer,G2BackerA5,350.154,5,0,67,79.6615,87.7692,11.4632,22.7537,31,32.15285,32.6389,31.6668,9.6695,568,1122,3846,1571,-0.7042,-10.2359,9.8221,60,-1,,388.619,10.4756,715.624,6.3175,6.5,22.176,0,0,0,17.0458,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4.3287,171,-0.2322,115.024,0,,7.7175,1,,1.3655,1,62
395323,864989,12/30/2018 10:21,12/30/2018 10:45,SM3,2000036,Plank,5/16TexturedPlankB4,348.35,3,6,108,0,0,0,0,0,30.8625,30.5998,31.1252,0,860.7,1818,6016.67,0,1.8603,-1.664,-0.0424,104.7,-1.2043,,404.712,98.8669,476.568,0,0,21.6353,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395324,864990,12/30/2018 10:21,12/30/2018 10:45,SM3,2000036,Plank,5/16TexturedPlankB4,348.35,3,6,108,0,0,0,0,0,30.8625,30.5998,31.1252,0,860.7,1818,6016.67,0,1.8603,-1.664,-0.0424,104.7,-1.2043,,404.712,98.8669,476.568,0,0,21.6353,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395327,488385,12/30/2018 10:38,12/30/2018 11:01,SM1,2000015,Backer,G2BackerA5,350.26,5,2,66,83.4374,87.4735,11.0537,22.6366,22,32.15735,32.6431,31.6716,9.3848,568,1122,3878.5,1571,-0.0018,-10.0663,9.0125,60,-1,47,394.843,12.2674,728.844,6.0401,6.5,22.2332,0,0,0,16.9907,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.6619,171,0.0543,115.001,0,,7.7175,1,,1.3655,1,62
395328,488386,12/30/2018 10:38,12/30/2018 11:01,SM1,2000015,Backer,G2BackerA5,350.26,5,2,66,83.4374,87.4735,11.0537,22.6366,22,32.15735,32.6431,31.6716,9.3848,568,1122,3878.5,1571,-0.0018,-10.0663,9.0125,60,-1,,394.843,12.2674,728.844,6.0401,6.5,22.2332,0,0,0,16.9907,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.6619,171,0.0543,115.001,0,,7.7175,1,,1.3655,1,62
395325,692847,12/30/2018 10:38,12/30/2018 11:04,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.668,7,0,43,102.757,87.1489,15.6082,26.1011,23,32.74115,31.8859,33.5964,11.3855,832,882,5472.5,235,-0.5557,0.1551,-4.6753,44,-0.0662,,644.237,27.7706,1008.93,10.0049,10,17.088,50,25,25,16.6703,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.9688,171,-0.7986,109.64,11.0028,,12.0795,1,,1.9295,1,72
395326,692848,12/30/2018 10:38,12/30/2018 11:04,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.668,7,0,43,102.757,87.1489,15.6082,26.1011,23,32.74115,31.8859,33.5964,11.3855,832,882,5472.5,235,-0.5557,0.1551,-4.6753,44,-0.0662,,644.237,27.7706,1008.93,10.0049,10,17.088,50,25,25,16.6703,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.9688,171,-0.7986,109.64,11.0028,,12.0795,1,,1.9295,1,72
395329,864989,12/30/2018 10:45,12/30/2018 11:25,SM3,2000036,Plank,5/16TexturedPlankB4,355.208,3,34,114,0,0,0,0,0,30.87895,30.6138,31.1441,0,860.7,1818,6093.8,0,-0.3858,-2.8464,0.1825,104.7,-1.118,,436.12,101.427,466.136,0,0,24.0098,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395330,864990,12/30/2018 10:45,12/30/2018 11:25,SM3,2000036,Plank,5/16TexturedPlankB4,355.208,3,34,114,0,0,0,0,0,30.87895,30.6138,31.1441,0,860.7,1818,6093.8,0,-0.3858,-2.8464,0.1825,104.7,-1.118,,436.12,101.427,466.136,0,0,24.0098,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395333,692849,12/30/2018 11:04,12/30/2018 11:27,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,316.494,7,0,42,105.002,89.4324,15.5335,25.7947,20,32.7545,31.8939,33.6151,12.9848,832,882,5503,235,-0.6133,-0.1344,1.0976,44,-0.0184,,659.941,26.4668,1018.37,9.9917,10,17.02,50,25,25,16.6657,403.315,3.421,375.268,83.1,16,236.698,6.92,401,3.679,171,0.2587,109.29,10.8918,,12.0795,1,,1.9295,1,72
395334,692850,12/30/2018 11:04,12/30/2018 11:27,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,316.494,7,0,42,105.002,89.4324,15.5335,25.7947,20,32.7545,31.8939,33.6151,12.9848,832,882,5503,235,-0.6133,-0.1344,1.0976,44,-0.0184,,659.941,26.4668,1018.37,9.9917,10,17.02,50,25,25,16.6657,403.315,3.421,375.268,83.1,16,236.698,6.92,401,3.679,171,0.2587,109.29,10.8918,,12.0795,1,,1.9295,1,72
395331,488387,12/30/2018 11:02,12/30/2018 11:45,SM1,2000015,Backer,G2BackerA5,345.319,5,16,66,86.5302,89.4566,11.775,22.6338,29,32.1644,32.6548,31.674,27.0689,568,1122,3911,1571,-0.376,-8.9714,9.3225,60,-1,,372.763,14.2707,684.157,6.4902,6.5,22.7765,0,0,0,16.9125,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4,171,0.168,113.261,0,,7.7175,1,,1.3655,1,62
395332,488388,12/30/2018 11:02,12/30/2018 11:45,SM1,2000015,Backer,G2BackerA5,345.319,5,16,66,86.5302,89.4566,11.775,22.6338,29,32.1644,32.6548,31.674,27.0689,568,1122,3911,1571,-0.376,-8.9714,9.3225,60,-1,,372.763,14.2707,684.157,6.4902,6.5,22.7765,0,0,0,16.9125,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4,171,0.168,113.261,0,,7.7175,1,,1.3655,1,62
395335,864989,12/30/2018 11:25,12/30/2018 11:48,SM3,2000036,Plank,5/16TexturedPlankB4,357.081,3,6,108,0,0,0,0,0,30.8921,30.628,31.1562,0,860.7,1818,6170.94,0,1.2975,-0.9812,-0.1255,104.7,-1.2839,,449.572,98.8718,473.295,0,0,21.8605,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395336,864990,12/30/2018 11:25,12/30/2018 11:48,SM3,2000036,Plank,5/16TexturedPlankB4,357.081,3,6,108,0,0,0,0,0,30.8921,30.628,31.1562,0,860.7,1818,6170.94,0,1.2975,-0.9812,-0.1255,104.7,-1.2839,,449.572,98.8718,473.295,0,0,21.8605,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.331,1,,1.3735,1,0
395337,692851,12/30/2018 11:27,12/30/2018 11:50,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.436,7,0,42,106.194,90.7556,15.4383,26.241,18,32.7435,31.8834,33.6036,11.105,832,882,5503,235,-0.2619,-0.3352,0.9231,44,-0.1832,61.52,642.759,25.2422,950.269,9.9917,10,17.0625,50,25,25,16.5812,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.14,171,-0.2299,110.094,11.0518,,12.0795,1,,1.9295,1,72
395338,692852,12/30/2018 11:27,12/30/2018 11:50,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,314.436,7,0,42,106.194,90.7556,15.4383,26.241,18,32.7435,31.8834,33.6036,11.105,832,882,5503,235,-0.2619,-0.3352,0.9231,44,-0.1832,,642.759,25.2422,950.269,9.9917,10,17.0625,50,25,25,16.5812,403.315,3.421,375.268,83.1,16,236.698,6.92,401,2.14,171,-0.2299,110.094,11.0518,11.4315,11.4315,1,1.6245,1.6245,1,70
395339,488389,12/30/2018 11:46,12/30/2018 12:09,SM1,2000015,Backer,G2BackerA5,348.928,5,0,66,85.4431,90.4863,11.7602,22.9102,37,32.1695,32.6613,31.6777,11.2804,568,1122,3911,1571,-0.6171,-9.7623,9.6606,60,-1,49,391.535,9.8854,707.174,6.5393,6.5,22.1681,0,0,0,16.777,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4.9859,171,0.0641,114.949,0,,7.7175,1,,1.3655,1,62
395340,488390,12/30/2018 11:46,12/30/2018 12:09,SM1,2000015,Backer,G2BackerA5,348.928,5,0,66,85.4431,90.4863,11.7602,22.9102,37,32.1695,32.6613,31.6777,11.2804,568,1122,3911,1571,-0.6171,-9.7623,9.6606,60,-1,,391.535,9.8854,707.174,6.5393,6.5,22.1681,0,0,0,16.777,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4.9859,171,0.0641,114.949,0,,7.7175,1,,1.3655,1,62
395343,692853,12/30/2018 11:51,12/30/2018 12:14,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,315.714,7,0,42,106.122,90.6168,15.5052,26.4061,18,32.7562,31.8938,33.6186,11.0139,832,882,5503,235,-0.0457,0.3327,-3.936,44,-0.042,,644.794,29.0705,944.212,9.9875,10,17.0645,50,25,25,16.5843,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4.8182,171,-0.1251,110.104,11.1096,,11.4315,1,,1.6245,1,70
395344,692854,12/30/2018 11:51,12/30/2018 12:14,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,315.714,7,0,42,106.122,90.6168,15.5052,26.4061,18,32.7562,31.8938,33.6186,11.0139,832,882,5503,235,-0.0457,0.3327,-3.936,44,-0.042,,644.794,29.0705,944.212,9.9875,10,17.0645,50,25,25,16.5843,403.315,3.421,375.268,83.1,16,236.698,6.92,401,4.8182,171,-0.1251,110.104,11.1096,,11.4315,1,,1.6245,1,70
395341,865003,12/30/2018 11:49,12/30/2018 12:22,SM3,2000036,Plank,5/16TexturedPlankB4,360.007,3,8,106,0,0,0,0,0,30.8892,30.6257,31.1527,0,860.7,1818,6170.94,0,2.1759,-1.7374,0.2493,104.7,-1.1298,37.05,423.567,99.4994,468.683,0,0,21.7349,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.2225,1,,1.4255,1,0
395342,865004,12/30/2018 11:49,12/30/2018 12:22,SM3,2000036,Plank,5/16TexturedPlankB4,360.007,3,8,106,0,0,0,0,0,30.8892,30.6257,31.1527,0,860.7,1818,6170.94,0,2.1759,-1.7374,0.2493,104.7,-1.1298,,423.567,99.4994,468.683,0,0,21.7349,0,0,0,0,548.532,3.323,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.2225,1,,1.4255,1,0
395345,488391,12/30/2018 12:09,12/30/2018 12:32,SM1,2000015,Backer,G2BackerA5,349.263,5,0,68,86.5595,91.1038,11.734,22.8533,30,32.172,32.6649,31.6791,9.641,568,1122,3911,1571,0.4358,-9.7414,10.1284,60,-1,,389.45,9.4382,769.9,6.5004,6.5,22.2067,0,0,0,16.7755,403.315,3.421,364.298,82.3,16,236.698,6.92,401,2.3369,171,0.0442,115.013,0,,7.7175,1,,1.3655,1,62
395346,488392,12/30/2018 12:09,12/30/2018 12:32,SM1,2000015,Backer,G2BackerA5,349.263,5,0,68,86.5595,91.1038,11.734,22.8533,30,32.172,32.6649,31.6791,9.641,568,1122,3911,1571,0.4358,-9.7414,10.1284,60,-1,,389.45,9.4382,769.9,6.5004,6.5,22.2067,0,0,0,16.7755,403.315,3.421,364.298,82.3,16,236.698,6.92,401,2.3369,171,0.0442,115.013,0,,7.7175,1,,1.3655,1,62
